cv_repeat,response,left_tissue,right_tissue,normalized_overlap_trace,overlap_effective_rank,supported_contrast_fraction,overlap_weighted_head_energy,pairwise_penalty_contribution,overlap_eigenvalue_1,overlap_eigenvalue_2,overlap_eigenvalue_3,overlap_eigenvalue_4,overlap_eigenvalue_5,overlap_eigenvalue_6,overlap_eigenvalue_7,overlap_eigenvalue_8
0,JAM2,brain_cerebellar_hemisphere,brain_spinal_cord_cervical_c-1,0.34621050575422285,3.878640901168859,0.36671500516602656,0.029705483427470904,3.1280778633553384e-05,1.0163004355237406,0.5057102454400837,0.3448118875941383,0.2344094461800263,0.12135620849459108,0.06996323935543558,0.04411992151874608,0.0237660166944408
0,JAM2,brain_cerebellum,brain_cortex,0.43078173071320636,3.9351502919733283,0.5130769899148634,0.06451191039753525,9.633636334964869e-05,1.0996448935922267,0.4420019241281614,0.3099760888483088,0.17236436030914756,0.09335459022620982,0.06476609231000283,0.045012168042317134,0.02031305142596568
0,JAM2,brain_cerebellum,brain_frontal_cortex_ba9,0.41934991803628296,4.370311200047848,0.4035495431824746,0.1133248003884203,0.0001041423500024,0.8307143366806973,0.38749341999824655,0.3033347485530958,0.1870742222792622,0.10984834394254821,0.07153153765386722,0.04455255908300576,0.021931382242706042
0,JAM2,brain_cerebellum,brain_hypothalamus,0.5043739895095245,3.526649308767528,0.45038849154009164,0.11002572869774441,8.817153792669702e-05,1.1762957889364178,0.440638184648666,0.2965123712930486,0.2007992238713056,0.10911241177395789,0.06546165322136191,0.04687445237338298,0.02249367839435594
0,JAM2,brain_cerebellum,brain_nucleus_accumbens_basal_ganglia,0.43826702219166014,3.4282839481372407,0.3791256012410892,0.1707155218200244,0.00018327162814298,1.4033206089785462,0.5009094432196972,0.2849319838860745,0.20516582469952196,0.12453083477571573,0.06879899326791578,0.051682348937898824,0.02592967477331174
0,JAM2,brain_cerebellum,brain_putamen_basal_ganglia,0.42563832537808055,3.663840412039832,0.32801968039561513,0.10499083537969116,0.0001067197672473287,1.185139926654185,0.4163059301941788,0.28197425901332734,0.2171984749174709,0.11233956854720821,0.06806314123239376,0.050123717401585346,0.023851963186032783
0,JAM2,brain_cerebellum,brain_spinal_cord_cervical_c-1,0.4901933899024531,3.295846390421899,0.4184471697397621,0.10587548755645101,9.387078343212703e-05,1.3675850141167412,0.6098330746340057,0.3546863837074105,0.22330944206858794,0.10952973760006617,0.07174018281974844,0.04784768264706738,0.02402719229462994
0,JAM2,brain_cortex,brain_frontal_cortex_ba9,0.7096634051766215,2.6926887686581535,0.6636286836484082,0.1371764269959366,0.0002178738714855288,1.8313728731485241,0.5229254843881829,0.35866854452016,0.22316487523875747,0.12189720345323003,0.08552549916468424,0.04397471336941266,0.01798555497490036
0,JAM2,brain_cortex,brain_hypothalamus,0.5481736852083641,3.81992468194803,0.6594315010679851,0.21266475064288004,0.00018750912245474,1.3941844699799986,0.5225713780798583,0.31565999727445204,0.20442578651570367,0.11937320675045344,0.07742002577888556,0.04594891757900938,0.02083669008477928
0,JAM2,brain_cortex,brain_nucleus_accumbens_basal_ganglia,0.45311929060099876,3.800303705098898,0.4548407409061831,0.14994036460726737,0.00017680690339528,1.5648971213594676,0.49079424053758897,0.3242719806268919,0.21728285165191624,0.12476567200584325,0.07838493587433588,0.05421767679134955,0.023493604824320162
0,JAM2,brain_cortex,brain_putamen_basal_ganglia,0.42243860904366465,4.101491125246688,0.4578446233543011,0.10629681941546629,0.000126446018825,1.2029447279882954,0.41461680426410963,0.33759916833776693,0.2193153824902807,0.11416665394626753,0.08277579873228227,0.050929823196995884,0.021738198128582097
